date,marketCap,traceName
2015-08-27,1323903908312.26,Consumer
2015-09-03,1336304320782.43,Consumer
2015-09-10,1304873470532.4402,Consumer
2015-09-17,1309896484750.1602,Consumer
2015-09-24,1290535716471.4097,Consumer
2015-10-01,1323303719998.44,Consumer
2015-10-08,1315034045342.8699,Consumer
2015-10-15,1354319233703.0298,Consumer
2015-10-22,1329012527528.31,Consumer
2015-10-29,1280527565722.55,Consumer
2015-11-05,1317213825152.75,Consumer
2015-11-12,1277701753642.99,Consumer
2015-11-19,1305963982424.1401,Consumer
2015-11-26,1372939361266.8,Consumer
2015-12-03,1383419668469.15,Consumer
2015-12-10,1278928071468.46,Consumer
2015-12-17,1297218429945.9797,Consumer
2015-12-24,1248217709427.07,Consumer
2016-01-04,1289567935448.42,Consumer
2015-01-05,861341495083.5402,Electric Utilities
2015-01-08,891460408075.6404,Electric Utilities
2015-01-15,875443231288.5096,Electric Utilities
2015-01-22,975512949126.0002,Electric Utilities
2015-01-29,927025706886.8599,Electric Utilities
2015-02-05,919474113702.0596,Electric Utilities
2015-02-12,995592933107.7103,Electric Utilities
2015-02-19,1047817672631.2302,Electric Utilities
2015-02-26,1104541555469.46,Electric Utilities
2015-03-05,1130178524971.8901,Electric Utilities
2015-03-12,1098074942925.5803,Electric Utilities
2015-03-19,1050083898949.7101,Electric Utilities
2015-03-26,1005177194389.81,Electric Utilities
2015-04-02,1069719484837.6202,Electric Utilities
2015-04-09,1099086995011.0198,Electric Utilities
2015-04-16,1128863242563.6597,Electric Utilities
2015-04-23,1101444645789.2605,Electric Utilities
2015-04-30,1139777455372.5598,Electric Utilities
2015-05-07,1143653871124.9302,Electric Utilities
2015-05-14,1149452455101.54,Electric Utilities
2015-05-21,1115932128597.5996,Electric Utilities
2015-05-28,1125962992046.65,Electric Utilities
2015-06-04,1086115928830.4899,Electric Utilities
2015-06-11,1073615957868.7498,Electric Utilities
2015-06-18,1113623513067.9102,Electric Utilities
2015-06-25,1084082419774.36,Electric Utilities
2015-07-02,1095667667538.9397,Electric Utilities
2015-07-09,1050621514594.13,Electric Utilities
2015-07-16,1071243757330.0101,Electric Utilities
2015-07-23,1053828701740.46,Electric Utilities
2015-07-30,1039120768138.4698,Electric Utilities
2015-08-06,1047374468443.0403,Electric Utilities
2015-08-13,1060459920488.6398,Electric Utilities
2015-08-20,1043496055692.8298,Electric Utilities
2015-08-27,1040348521715.5499,Electric Utilities
2015-09-03,1057302531718.1099,Electric Utilities
2015-09-10,1072037425255.3198,Electric Utilities
2015-09-17,1067283469159.1797,Electric Utilities
2015-09-24,1041159734127.6498,Electric Utilities
2015-10-01,1055750362802.92,Electric Utilities
2015-10-08,1065575439639.6501,Electric Utilities
2015-10-15,1074199088219.0999,Electric Utilities
2015-10-22,1126170353221.8398,Electric Utilities
2015-10-29,1121931805603.0405,Electric Utilities
2015-11-05,1164802619260.0002,Electric Utilities
2015-11-12,1115028815600.4102,Electric Utilities
2015-11-19,1119377495287.9907,Electric Utilities
2015-11-26,1116665919967.4897,Electric Utilities
2015-12-03,1096054258205.3297,Electric Utilities
2015-12-10,1078255680487.5599,Electric Utilities
2015-12-17,1126710969743.1401,Electric Utilities
2015-12-24,1093153583769.1001,Electric Utilities
2016-01-04,1113636834666.59,Electric Utilities
2015-01-05,80448882101.26001,Health Care
2015-01-08,76618163215.05,Health Care
2015-01-15,88201166394.06,Health Care
2015-01-22,82010589952.04001,Health Care
2015-01-29,79811337245.83,Health Care
2015-02-05,76550817848.36,Health Care
2015-02-12,87172507243.95,Health Care
2015-02-19,91379637203.38,Health Care
2015-02-26,89969506955.92,Health Care
2015-03-05,90455623064.31,Health Care
2015-03-12,88367339328.70999,Health Care
2015-03-19,83901922091.56,Health Care
2015-03-26,65385325919.36,Health Care
2015-04-02,69485344653.94,Health Care
2015-04-09,69998698112.69,Health Care
2015-04-16,72975681450.72,Health Care
2015-04-23,73700929993.70999,Health Care
2015-04-30,71386143916.34,Health Care
2015-05-07,73877008408.70999,Health Care
2015-05-14,75490004928.08,Health Care
2015-05-21,75114638907.87,Health Care
2015-05-28,78789412627.48001,Health Care
2015-06-04,78534010680.45,Health Care
2015-06-11,75949402861.29001,Health Care
2015-06-18,78980059979.70999,Health Care
2015-06-25,78923563218.93,Health Care
2015-07-02,76570499209.53,Health Care
2015-07-09,75138130016.95,Health Care
2015-07-16,79518699025.98001,Health Care
2015-07-23,76366625951.38,Health Care
2015-07-30,75273294095.38,Health Care
